id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
90ff02ec-6521-4182-81c1-807df0068410,"""2026-07-07T12:47:42.444Z""",2026-07-07T12:47:42.444000,success,200,GET,,/rest/v1/job_schedule,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/job_schedule?select=id%2Cjob_id%2Cjsdate%2Cjstime%2Cjedate%2Cjetime%2Cdur%2Cdur_type%2Caddress%2Ccreated_at%2Cupdated_at&job_id=in.%2880d664b9-d582-42f6-a506-e8f9add7eaa5%2Cfb2a6447-775e-48ea-afa2-5feb11f88696%2C337cf146-32f0-4b36-a256-2b0172ddf962%2C4c4d2c39-e475-44a1-b520-1f239d6c55e1%2C379789c2-b7ad-4bf9-98e5-804796218f92%2C45ddae99-4170-47a4-bc41-34912f0ef046%2C38ad6a0c-7e26-49e9-aa27-d5ab46d1abb4%2Cb9b84401-75aa-49e2-a4a6-9511b9276834%2C9283fc4e-b5de-4d1c-9f27-4dcff4c5b952%2C013cbde5-7ee5-4019-b02b-edd0f381aa09%2C82b9fe21-1eb2-472a-a87d-405607bc6101%2Cb82c429d-8979-457e-b69e-5bda8de1487e%2C0b7be8fa-9c31-410a-bc52-e7477a611866%2C49e92ab9-f9ab-4a13-a000-caf17220b15f%2C550880d4-37db-4962-92f6-5ed6fe42a451%2C004c7b9f-1ad1-4f89-9b3e-63f98bccf5be%2C116ed5a4-54b5-4338-9356-92c32013d613%2C25c67840-3f6e-4708-b4fc-b8d72fd14a1c%2C9016294f-e23b-4d66-9681-44fa5655f5d8%2C062489a3-af55-4e6a-80a7-ab35157d471e%2C958891fb-d4b9-4ef1-ac5f-238318ab3118%... | node,{},[],edge,0,null,[],null
2128ac5e-7267-46e9-8649-c020cf1f76a0,"""2026-07-07T12:47:42.443Z""",2026-07-07T12:47:42.443000,success,200,GET,,/rest/v1/job_schedule,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/job_schedule?select=id%2Cjob_id%2Cjsdate%2Cjstime%2Cjedate%2Cjetime%2Cdur%2Cdur_type%2Caddress%2Ccreated_at%2Cupdated_at&job_id=in.%282cdf9c14-07c9-42fb-947c-3b94108a5303%2Cb107b845-f7e0-44c1-a406-32e6958a016e%2C206c28f7-5c8e-4e75-9642-6af453c4ce44%2Ca1471c49-daed-4a80-808a-5ae51d650b8a%2Cb9e74881-2fc6-47ec-aa5b-3e4a901253ad%2C1cd6281b-b1b4-4077-974d-541ee1fda374%2C7cedbaa1-3dc4-4809-9757-a9ca315c7c03%2C5891d8c7-41b6-4bee-a916-23bc0fc8c140%2C4695c59d-dea4-4a80-819c-1034d2f0bbf4%2C8b673f06-7e44-4d9c-96cc-7c78554da7f8%2C38b7139a-6a8b-40d3-bd7a-d7ea22ab3132%2C83608d81-301e-4322-82b5-3066e244e50a%2C5a0e7836-9898-446d-ac3b-61926ab802dc%2Ce16b0a60-2dee-4b05-866c-06ee99d8f2fd%2C5f72f592-7f59-4f57-8729-e60732cf737a%2C34b4bbf8-a9ec-4f10-84f6-a03e1ac34a60%2Cbae355fd-1d57-4913-9b09-88ddc730966b%2C759dd285-e901-4110-97fd-62b464ca0208%2C9d4fc6dd-966c-413f-9c84-203002403bf3%2C6dfc7b96-bb0c-4614-90f8-b8a62d0f2187%2C9ba31397-4280-43c8-b15e-113230e86912%... | node,{},[],edge,0,null,[],null
9355f114-f90f-44b6-a5bb-427dd46c71d5,"""2026-07-07T12:47:42.442Z""",2026-07-07T12:47:42.442000,success,200,GET,,/rest/v1/job_schedule,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/job_schedule?select=id%2Cjob_id%2Cjsdate%2Cjstime%2Cjedate%2Cjetime%2Cdur%2Cdur_type%2Caddress%2Ccreated_at%2Cupdated_at&job_id=in.%28a6ffc464-054c-437c-bb2e-0188b3300083%2Cb720174b-f2dc-4fae-b71f-d612319ba275%2C6f51b167-a634-4bc5-805c-47fc9fd6e906%2C2f7cc012-2ab7-41b2-b7a6-9cfa8e777526%2C5ef5aea5-b6f2-4818-afee-25f550c6a7cf%2Cf8e4115c-0902-46a6-bd73-7310ff6a240c%2Cd6fce907-65a0-466b-9cdb-d184b0f935ee%2Cae4c7db7-b9c7-4033-9014-62828a732366%2C299ca43a-ad1d-47a0-9478-3fba3cdadcdc%2C7d50145d-a689-46d7-814e-b09ccffb0329%2C0f6cce5d-c730-4969-98f8-bd2fa71f424a%2C85eca2c0-e09c-4b46-b0cf-049e56f8c4a5%2C16588aff-f705-4f34-9f35-e51164e9f47e%2C1fa45641-f729-423e-be58-2396fe6617dd%2Cb7a643e6-a1da-4cd1-9743-9d93ca17c494%2Cefc7f2dd-1968-4211-a575-eaa52fde5b8e%2C2d32202d-f060-446a-916d-2a18e46fc54d%2Cd5ccbb66-b211-4180-9614-ca6daa2cc2e2%2Cdccfcb24-989e-4d73-9c10-ab16ce944f23%2Cdee7a344-0607-4c7e-9da8-323e7ec9cb02%2C63d42ce6-cdbb-4029-ba24-1e27f11210b0%... | node,{},[],edge,0,null,[],null
8a49bf1b-ed56-4d47-9586-83c187c51224,"""2026-07-07T12:47:42.441Z""",2026-07-07T12:47:42.441000,success,200,GET,,/rest/v1/technician_jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_jobs?select=id%2Cjob_id%2Ctechnician_id%2Cassignment_status%2Cstarted_at%2Ccompleted_at%2Cupdated_at%2Cdeleted_at%2Ctechnician%3Atechnician_id%28id%2Cfull_name%2Cemail%2Cuser_id%29&job_id=in.%28a6ffc464-054c-437c-bb2e-0188b3300083%2Cb720174b-f2dc-4fae-b71f-d612319ba275%2C6f51b167-a634-4bc5-805c-47fc9fd6e906%2C2f7cc012-2ab7-41b2-b7a6-9cfa8e777526%2C5ef5aea5-b6f2-4818-afee-25f550c6a7cf%2Cf8e4115c-0902-46a6-bd73-7310ff6a240c%2Cd6fce907-65a0-466b-9cdb-d184b0f935ee%2Cae4c7db7-b9c7-4033-9014-62828a732366%2C299ca43a-ad1d-47a0-9478-3fba3cdadcdc%2C7d50145d-a689-46d7-814e-b09ccffb0329%2C0f6cce5d-c730-4969-98f8-bd2fa71f424a%2C85eca2c0-e09c-4b46-b0cf-049e56f8c4a5%2C16588aff-f705-4f34-9f35-e51164e9f47e%2C1fa45641-f729-423e-be58-2396fe6617dd%2Cb7a643e6-a1da-4cd1-9743-9d93ca17c494%2Cefc7f2dd-1968-4211-a575-eaa52fde5b8e%2C2d32202d-f060-446a-916d-2a18e46fc54d%2Cd5ccbb66-b211-4180-9614-ca6daa2cc2e2%2Cdccfcb24-989e-4d73-9c10-ab16ce944f23%2Cdee7a... | node,{},[],edge,0,null,[],null
38783f47-8045-4b33-9f13-8475b3bbdc2e,"""2026-07-07T12:47:42.430Z""",2026-07-07T12:47:42.430000,success,206,HEAD,,/rest/v1/customer,HEAD | 206 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/customer?select=customer_code&deleted_at=is.null&customer_code=not.ilike.CP%25 | node,{},[],edge,0,null,[],null
cc25ece6-b152-495e-b196-1cf76b88695e,"""2026-07-07T12:47:42.101Z""",2026-07-07T12:47:42.101000,success,200,POST,,/rest/v1/rpc/customer_location_country_stats,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/customer_location_country_stats | node,{},[],edge,0,null,[],null
46e424e7-4840-433e-a8b0-e1580942cbab,"""2026-07-07T12:47:41.975Z""",2026-07-07T12:47:41.975000,success,200,GET,,/rest/v1/jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/jobs?select=id%2Ctitle%2Cjob_number%2Cdescription%2Cstatus%2Ccreated_at%2Cupdated_at%2Cscheduled_start%2Cscheduled_end%2Ccustomer_id%2Clocation_id%2Clocation%3Alocation_id%28id%2Clocation_name%29%2Ccustomer%3Acustomer_id%28id%2Ccustomer_name%29%2Cservice_call%3Aservice_call_id%28call_number%29%2Csales_order%3Asales_order_id%28document_number%29&deleted_at=is.null&scheduled_start=not.is.null&scheduled_start=gte.2026-07-04T16%3A00%3A00.000Z&scheduled_start=lte.2026-07-13T15%3A59%3A59.999Z | node,{},[],edge,0,null,[],null
e545cbf2-8689-40ec-b8e6-6d8b2fa36368,"""2026-07-07T12:47:41.974Z""",2026-07-07T12:47:41.974000,success,200,GET,,/rest/v1/jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/jobs?select=id%2Ctitle%2Cjob_number%2Cdescription%2Cstatus%2Ccreated_at%2Cupdated_at%2Cscheduled_start%2Cscheduled_end%2Ccustomer_id%2Clocation_id%2Clocation%3Alocation_id%28id%2Clocation_name%29%2Ccustomer%3Acustomer_id%28id%2Ccustomer_name%29%2Cservice_call%3Aservice_call_id%28call_number%29%2Csales_order%3Asales_order_id%28document_number%29&deleted_at=is.null&scheduled_start=not.is.null&scheduled_start=lt.2026-07-04T16%3A00%3A00.000Z&scheduled_end=gte.2026-07-04T16%3A00%3A00.000Z | node,{},[],edge,0,null,[],null
c69ba829-a389-4127-87d1-32cd04780b6d,"""2026-07-07T12:47:41.926Z""",2026-07-07T12:47:41.926000,success,200,GET,,/rest/v1/technician_schedules,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_schedules?select=*&technician_id=in.%28cbb9e281-c8e8-4017-88eb-f1b0f8314fe5%2C8cbe5bed-a13b-414c-8165-7f3af27b6498%2C1b513825-6711-4e9b-83c1-70ce31dc8d8e%2C97511361-aeab-461b-a5b3-fb14dd635fb6%2Cd80795b2-c7f6-43b6-8c76-7290d203f470%2C1e5b3729-f370-4cd1-abdb-027c9ce1b2ae%2Cb9022609-af37-49f0-8dbd-e79d76529c12%2Cfc520802-80c5-4b1a-a4e3-d896ac00e711%2C8602abf0-4f2b-47de-9c5f-3d66c9ef573f%2C05236e37-b729-422f-bd69-521b3a4cf0d7%2Ce635242c-bcdb-4c43-80f2-cb091bc6326a%2C1d80336e-07b3-4a9d-ade9-7c74ea643c72%2Cdb1177f4-d525-4a10-bb5c-88e7d743f602%2C0ac1bd82-ebaf-48ec-a2eb-f14e77d68ca6%2Cd1b28eba-7e72-4c71-9cc4-4abd8ba06deb%2C71bf2f88-f6cc-497d-b839-15bc7651d4a7%2C890a2f4c-e9a6-4e62-b018-e33f55b8636b%2C13b4d457-4ec5-4328-80a3-93671ab025a8%2C4b170c84-cb0e-4854-abf7-637c15741c33%2Ceefec098-be1e-4a25-9462-10a660d7a717%2Cca6d11cc-e440-472d-b201-5e6e139287e2%2Cb1e7ce22-5361-4e52-81ee-9ee77949e0b3%2C2948ea9a-9bde-4994-a048-871400b05e47%2C1cf5... | node,{},[],edge,0,null,[],null
e0fa8c5b-4406-4c51-8faf-229bbbdb54b1,"""2026-07-07T12:47:41.921Z""",2026-07-07T12:47:41.921000,success,200,GET,,/rest/v1/customer_location,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/customer_location?select=customer_id%2Csite_id%2Cbuilding%2Cstreet%2Caddress%2Ccity%2Ccountry_name%2Czip_code%2Caddress_type&customer_id=in.%28ff01a638-40f8-467b-a010-f0acfa7a994f%2Ccfcbbdd4-4056-446e-ab4c-5df148b06e0a%2C0668d3f0-b6bd-4be7-ab77-176a90797c0f%2Cc701f94b-021f-4c3a-b484-0a9ac784aa21%2C8731b1f3-b226-4ff4-86a0-8be19c625f96%2Cc22d5608-e0e3-43b5-9306-e392d4966083%2Ce664d84a-2de2-40ed-97cb-f35a291fd0e2%2C764d2727-0d36-4746-8e0d-456c36e07047%2C3c2a148d-2edc-46ec-aead-1afb8349c27c%2Cb9d38232-7469-412a-94f2-1ac88413a9ba%2C3b069d84-2594-422e-89a2-351efffe116c%2C9fcb475b-bf89-4372-91e8-6635667be8a7%2C5e8ec1ea-2492-4769-86b2-5e63c7518deb%2C6a9515e8-f2c7-490a-9efa-5cb5160474b2%2Cea29b4d4-7b0d-4d08-8eaf-d9e58f7f4ac6%2C630445ca-9447-49aa-8bf3-4dccc4138c6b%2C148f5de3-d84e-4322-9575-acb122c9bdf6%2C1e958724-b274-491f-a275-2d64e5630745%2C52a37e69-0c6e-49b8-9b4b-ba5e4ef27202%2Cc28f574e-f837-4fd1-851c-fbf55802e0fc%2C0f55dcf2-0609-4175-9778-bfec... | node,{},[],edge,0,null,[],null
b84d818f-9085-4e19-892b-50198054b5bb,"""2026-07-07T12:47:41.869Z""",2026-07-07T12:47:41.869000,success,200,GET,,/rest/v1/technicians,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technicians?select=id%2Cuser_id%2Cfull_name%2Cemail%2Cstatus%2Ccolor%2Cuser%3Ausers%28role%2Cstatus%29&deleted_at=is.null&order=full_name.asc | node,{},[],edge,0,null,[],null
68a9c941-31a8-451e-bb60-ae28e05d6e4e,"""2026-07-07T12:47:41.665Z""",2026-07-07T12:47:41.665000,success,200,POST,,/rest/v1/rpc/dashboard_job_count_in_range,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_job_count_in_range | node,{},[],edge,0,null,[],null
0309ea56-a920-4ec3-9a9a-fd1b0b7acc82,"""2026-07-07T12:47:41.665Z""",2026-07-07T12:47:41.665000,success,200,POST,,/rest/v1/rpc/dashboard_job_count_in_range,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_job_count_in_range | node,{},[],edge,0,null,[],null
39fae568-e1c0-4325-ad0f-f0c71cde6ee0,"""2026-07-07T12:47:41.663Z""",2026-07-07T12:47:41.663000,success,200,POST,,/rest/v1/rpc/dashboard_job_count_in_range,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_job_count_in_range | node,{},[],edge,0,null,[],null
9800f598-b9e8-44a9-85d0-1426eab40c83,"""2026-07-07T12:47:41.663Z""",2026-07-07T12:47:41.663000,success,200,POST,,/rest/v1/rpc/dashboard_job_count_in_range,POST | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/rpc/dashboard_job_count_in_range | node,{},[],edge,0,null,[],null
9175f7fc-ec5b-408b-b565-387d6322e972,"""2026-07-07T12:47:41.633Z""",2026-07-07T12:47:41.633000,success,206,GET,,/rest/v1/sap_lead,GET | 206 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/sap_lead?select=lead_code%2Clead_name%2Clead_address%2Cphone_number%2Cemail&deleted_at=is.null&lead_code=not.ilike.CP%25&order=lead_code.asc&offset=0&limit=100 | node,{},[],edge,0,null,[],null
dcf1f688-8a7a-47c2-8273-6ddd5d925f70,"""2026-07-07T12:47:41.618Z""",2026-07-07T12:47:41.618000,success,200,GET,,/rest/v1/jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/jobs?select=id%2Cstatus%2Cdeleted_at&id=in.%28b4bee8a8-c2c9-4177-82f4-6a23d5aa44cc%2C65e6792c-ba92-4bd9-8cd3-47730ff7b26c%2C806ecfd0-82fc-449e-ba2a-8332cce2bcce%2C340d0117-6c85-4315-bf51-1f847a3b607f%2Caeb51b26-b06d-4e1c-8000-a594d8e77298%2C185bccdc-1229-44fb-b2fd-c5ef685530f7%2Cb7ed8995-f563-4acf-8dce-b5a682d6a409%2C626edab1-4e23-4f1a-8e45-0cf80559808e%2C91b132bc-12dd-4264-a593-7bb4a0598ae3%2Ce455c012-efaa-4afd-b9e8-03cf3758f3e8%2Cb2958fd5-0ca9-444e-8209-e637da6814e5%2Ca5526246-4ae9-4fab-aa4b-3d507952d016%2C4140e5ac-2298-4ca2-b3f7-c327c775bba7%2C313786cb-5412-47fd-bf45-b27e52f2168b%2C77466389-fa26-4746-82f3-f4ab855ff11e%2C2bcae835-a3d3-4f50-a863-2b084f08f0f5%2C206c28f7-5c8e-4e75-9642-6af453c4ce44%2Cb107b845-f7e0-44c1-a406-32e6958a016e%2C73820ca7-fef9-4c39-9fb4-5bf8b29bf402%2C12e11534-396c-42f3-b0ce-738cdd003b79%2Cca0988ca-f6bd-43de-97f1-3e9966e8cc68%2Cf738b7b6-9317-4cf8-b638-7f1fab2b4669%2C9542f20e-612e-4fbe-bbd9-f04f023e3da7%2C61b286b0... | node,{},[],edge,0,null,[],null
4de23545-ba35-4a1f-8a43-3eec679c188b,"""2026-07-07T12:47:41.608Z""",2026-07-07T12:47:41.608000,success,200,GET,,/rest/v1/attendance,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/attendance?select=technician_id%2Cclock_in%2Cclock_out%2Cis_break%2Ctechnician_job_id&technician_id=in.%2871bf2f88-f6cc-497d-b839-15bc7651d4a7%2Cdd3cd507-3584-485b-85bc-286007780ef6%2C383dfafe-9fd1-4edf-9b64-8e24a9f223cd%2Ceefec098-be1e-4a25-9462-10a660d7a717%2C30871c94-5079-4ac6-9d7e-fd7490f24426%2C63c00900-7e09-4aa9-b623-b3f705da1069%2C82c0c462-8ebf-42d5-bef0-5dd7f3ec4efd%2C13281827-7333-460d-8fa5-15de8921dad3%2C1cf54cfc-16a3-4186-8145-acebc6e625b3%2Ccf3fdbe8-4276-4fca-9324-fe5143546a6c%29&order=clock_in.desc&limit=300 | node,{},[],edge,0,null,[],null
e56361b9-e50f-4c8e-be14-de4cbae98926,"""2026-07-07T12:47:41.599Z""",2026-07-07T12:47:41.599000,success,200,GET,,/rest/v1/users,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.eef95622-85da-4437-afde-1d4f20927a5e&deleted_at=is.null | node,{},[],edge,0,null,[],null
849276a0-7246-4d99-b1e2-9c24cfa6fb19,"""2026-07-07T12:47:41.526Z""",2026-07-07T12:47:41.526000,success,200,GET,,/rest/v1/technician_jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_jobs?select=id%2Cjob_id%2Ctechnician_id%2Cassignment_status%2Cdeleted_at%2Ctechnician%3Atechnician_id%28id%2Cfull_name%2Cemail%2Cuser_id%29&job_id=in.%283d768ace-b988-4f8f-b0f0-70b2cf388a43%2Cd1a5e6bf-1811-42a3-bb5b-7451efc31ecc%2C670d0457-7304-4018-b3b8-7706bf3507e5%2Cb9adf2fb-d9b0-495d-8865-7969143c141d%2C255caacd-8a2f-4be8-9904-f917be9a8bb8%2Cc08b8ee5-2c26-431c-98ec-2c920fbdc3da%2Cd8c92b7a-cd09-473c-a8b7-6210fd119458%2C82e099a5-52e3-4e25-ae2f-7d7da81ab348%2C3b413dbd-41fe-4e0a-b6d9-14f46825b19c%2C4b39f7f7-f91c-4b8d-93a0-59a7e4dd7e27%2Ce3142841-163e-4d8a-9a12-5094fb2cee1e%2C569ffa61-1a0d-4d7b-b8bf-05262c1e8d24%2C4e65afa1-c2c2-4eb4-9b39-dac5156ef3b6%2C5df43a42-dd78-4944-9111-a44ec36a855e%2Cccd3d057-71bd-4d43-91ea-f0694b439921%2C02cdc9a8-8994-417c-bce8-8d0134761c35%2C3d0a6786-bb78-4ae7-b111-1a26c9feb307%2Ca15454d9-7f74-4ac6-81b1-d8a4477af00c%2C04277ed1-a16c-4272-b777-aa11476e665e%2C88d93ee7-f087-4d49-b4f9-0966f2e32dec%2C567d951... | node,{},[],edge,0,null,[],null
351191b3-95bd-419c-bc5f-b3ded302270a,"""2026-07-07T12:47:41.524Z""",2026-07-07T12:47:41.524000,success,200,GET,,/rest/v1/followups,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/followups?select=id%2Cjob_id%2Cstatus%2Ctype%2Ccreated_at%2Cdeleted_at&job_id=in.%283d768ace-b988-4f8f-b0f0-70b2cf388a43%2Cd1a5e6bf-1811-42a3-bb5b-7451efc31ecc%2C670d0457-7304-4018-b3b8-7706bf3507e5%2Cb9adf2fb-d9b0-495d-8865-7969143c141d%2C255caacd-8a2f-4be8-9904-f917be9a8bb8%2Cc08b8ee5-2c26-431c-98ec-2c920fbdc3da%2Cd8c92b7a-cd09-473c-a8b7-6210fd119458%2C82e099a5-52e3-4e25-ae2f-7d7da81ab348%2C3b413dbd-41fe-4e0a-b6d9-14f46825b19c%2C4b39f7f7-f91c-4b8d-93a0-59a7e4dd7e27%2Ce3142841-163e-4d8a-9a12-5094fb2cee1e%2C569ffa61-1a0d-4d7b-b8bf-05262c1e8d24%2C4e65afa1-c2c2-4eb4-9b39-dac5156ef3b6%2C5df43a42-dd78-4944-9111-a44ec36a855e%2Cccd3d057-71bd-4d43-91ea-f0694b439921%2C02cdc9a8-8994-417c-bce8-8d0134761c35%2C3d0a6786-bb78-4ae7-b111-1a26c9feb307%2Ca15454d9-7f74-4ac6-81b1-d8a4477af00c%2C04277ed1-a16c-4272-b777-aa11476e665e%2C88d93ee7-f087-4d49-b4f9-0966f2e32dec%2C567d951d-f65e-4221-a0b9-150e4ed8a633%2C1b05baee-8ddc-4de0-b49f-2dae886d5553%2Cd625ac87-... | node,{},[],edge,0,null,[],null
05a535f5-354f-41e3-864e-05412e102b65,"""2026-07-07T12:47:41.523Z""",2026-07-07T12:47:41.523000,success,206,GET,,/rest/v1/customer,GET | 206 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/customer?select=id%2Ccustomer_code%2Ccustomer_name%2Cphone_number%2Cemail%2Ccustomer_address%2Cbill_to_default%2Cship_to_default&deleted_at=is.null&customer_code=not.ilike.CP%25&order=customer_code.asc&offset=0&limit=100 | node,{},[],edge,0,null,[],null
b1a8df02-3499-445b-af57-e38cbdfa6203,"""2026-07-07T12:47:41.507Z""",2026-07-07T12:47:41.507000,success,200,GET,,/rest/v1/technician_jobs,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technician_jobs?select=technician_id%2Cassignment_status%2Cjob_id%2Cstarted_at&technician_id=in.%2871bf2f88-f6cc-497d-b839-15bc7651d4a7%2Cdd3cd507-3584-485b-85bc-286007780ef6%2C383dfafe-9fd1-4edf-9b64-8e24a9f223cd%2Ceefec098-be1e-4a25-9462-10a660d7a717%2C30871c94-5079-4ac6-9d7e-fd7490f24426%2C63c00900-7e09-4aa9-b623-b3f705da1069%2C82c0c462-8ebf-42d5-bef0-5dd7f3ec4efd%2C13281827-7333-460d-8fa5-15de8921dad3%2C1cf54cfc-16a3-4186-8145-acebc6e625b3%2Ccf3fdbe8-4276-4fca-9324-fe5143546a6c%29&deleted_at=is.null | node,{},[],edge,0,null,[],null
316cdb29-e3c6-41d9-8b20-262dc1acd72e,"""2026-07-07T12:47:41.507Z""",2026-07-07T12:47:41.507000,success,200,GET,,/rest/v1/attendance,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/attendance?select=technician_id%2Cclock_in%2Cclock_out%2Cis_break%2Ctechnician_job_id&technician_id=in.%2871bf2f88-f6cc-497d-b839-15bc7651d4a7%2Cdd3cd507-3584-485b-85bc-286007780ef6%2C383dfafe-9fd1-4edf-9b64-8e24a9f223cd%2Ceefec098-be1e-4a25-9462-10a660d7a717%2C30871c94-5079-4ac6-9d7e-fd7490f24426%2C63c00900-7e09-4aa9-b623-b3f705da1069%2C82c0c462-8ebf-42d5-bef0-5dd7f3ec4efd%2C13281827-7333-460d-8fa5-15de8921dad3%2C1cf54cfc-16a3-4186-8145-acebc6e625b3%2Ccf3fdbe8-4276-4fca-9324-fe5143546a6c%29&clock_out=is.null | node,{},[],edge,0,null,[],null
0dee540f-5f14-4ce4-91d2-29269e8a509a,"""2026-07-07T12:47:41.472Z""",2026-07-07T12:47:41.472000,success,200,GET,,/rest/v1/users,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/users?select=id%2Cusername%2Crole%2Cstatus%2Ccurrent_session_id%2Cupdated_at%2Ctechnicians%28id%2Cfull_name%2Cavatar_url%29&id=eq.eef95622-85da-4437-afde-1d4f20927a5e&deleted_at=is.null | node,{},[],edge,0,null,[],null
6af8d163-a2e9-48ed-88d9-45ba2b796b41,"""2026-07-07T12:47:41.417Z""",2026-07-07T12:47:41.417000,success,200,GET,,/rest/v1/technicians,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/technicians?select=id%2Cuser_id&user_id=in.%280ac66318-0209-47d2-9927-ea690c2e679b%2C46cf0b98-2485-48cc-9681-0132b408edf0%2C578a2924-25ff-4d00-9dde-7bd362b7105c%2C5083d4da-2532-44a4-adb6-f564577f1510%2Cbdeb61b4-a5a2-477c-989b-35fb0d6b33dd%2C3b698051-0838-4c76-b2a9-0431a6335394%2Ca1ab042a-f140-485c-b359-5e03e80b2af9%2Ceef95622-85da-4437-afde-1d4f20927a5e%2C6703d004-269c-4b4a-b047-48f430fc22cb%2Cd2a190ea-84cc-40df-b857-e171ca9740fc%29 | node,{},[],edge,0,null,[],null
1b0dd040-5148-45f5-8d57-d8a238dfc1b3,"""2026-07-07T12:47:41.373Z""",2026-07-07T12:47:41.373000,success,206,GET,,/rest/v1/jobs,GET | 206 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/jobs?select=id%2Cjob_number%2Ctitle%2Cstatus%2Cpriority%2Ccreated_at%2Cupdated_at%2Cscheduled_start%2Cscheduled_end%2Cdescription%2Ccustomer_id%2Clocation_id%2Ccustomer%3Acustomer_id%28id%2Ccustomer_name%2Ccustomer_code%29%2Clocation%3Alocation_id%28id%2Clocation_name%29&deleted_at=is.null&scheduled_start=gte.2026-07-01T00%3A00%3A00&order=created_at.desc&offset=0&limit=25 | node,{},[],edge,0,null,[],null
b25bfb10-33b1-4261-a088-11e8e9116ec6,"""2026-07-07T12:47:40.835Z""",2026-07-07T12:47:40.835000,success,200,GET,,/rest/v1/settings,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/settings?select=id%2Cvalue%2Cupdated_at&id=in.%28followUp%2CjobStatuses%29 | node,{},[],edge,0,null,[],null
46b07251-8271-4ca8-af60-561d23fc8095,"""2026-07-07T12:47:40.834Z""",2026-07-07T12:47:40.834000,success,200,GET,,/rest/v1/company_details,GET | 200 | https://vwgtfpksdpzxhvhuwlzl.supabase.co/rest/v1/company_details?select=id%2Clogo%2Cname%2Caddress%2Cemail%2Cphone%2Cwebsite%2Cpay_to%2Cbank_name%2Caccount_no%2Cpaynow%2Cpayment_instruction&id=eq.companyInfo | node,{},[],edge,0,null,[],null
